,event_id,event_name,start_datetime,end_datetime,event_agency,event_type,event_borough,event_location,event_street_side,street_closure_type,community_board,police_precinct,long,lat
403,381901,SSS SOP Fall18,2018-09-08T14:45:00+00:00,2018-09-08T17:30:00+00:00,Parks Department,Special Event,Brooklyn,South Oxford Park: Lawn,,,2,88,-73.9724718,40.6838032
404,381921,B-SIDE MUSIC,2018-08-11T15:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: W 16 St Performance Area,,,13,60,-73.9787857,40.5726046
405,381968,September 11 Memorial,2018-09-09T15:00:00+00:00,2018-09-09T19:00:00+00:00,Parks Department,Special Event,Manhattan,Tompkins Square Park: Old Bandshell,,,3,9,,
406,381993,SSS CPE97C Summer18 August,2018-08-13T09:00:00+00:00,2018-08-13T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East Meadow Clay Area,,,64,22,-73.9561878,40.7898674
407,381993,SSS CPE97C Summer18 August,2018-08-14T09:00:00+00:00,2018-08-14T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East Meadow Clay Area,,,64,22,-73.9561878,40.7898674
408,381993,SSS CPE97C Summer18 August,2018-08-15T09:00:00+00:00,2018-08-15T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East Meadow Clay Area,,,64,22,-73.9561878,40.7898674
409,381993,SSS CPE97C Summer18 August,2018-08-16T09:00:00+00:00,2018-08-16T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East Meadow Clay Area,,,64,22,-73.9561878,40.7898674
410,381993,SSS CPE97C Summer18 August,2018-08-17T09:00:00+00:00,2018-08-17T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East Meadow Clay Area,,,64,22,-73.9561878,40.7898674
411,381993,SSS CPE97C Summer18 August,2018-08-20T09:00:00+00:00,2018-08-20T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East Meadow Clay Area,,,64,22,-73.9561878,40.7898674
412,381993,SSS CPE97C Summer18 August,2018-08-21T09:00:00+00:00,2018-08-21T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East Meadow Clay Area,,,64,22,-73.9561878,40.7898674
413,381993,SSS CPE97C Summer18 August,2018-08-22T09:00:00+00:00,2018-08-22T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East Meadow Clay Area,,,64,22,-73.9561878,40.7898674
414,381993,SSS CPE97C Summer18 August,2018-08-23T09:00:00+00:00,2018-08-23T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East Meadow Clay Area,,,64,22,-73.9561878,40.7898674
415,381993,SSS CPE97C Summer18 August,2018-08-24T09:00:00+00:00,2018-08-24T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East Meadow Clay Area,,,64,22,-73.9561878,40.7898674
416,381993,SSS CPE97C Summer18 August,2018-08-27T09:00:00+00:00,2018-08-27T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East Meadow Clay Area,,,64,22,-73.9561878,40.7898674
417,381993,SSS CPE97C Summer18 August,2018-08-28T09:00:00+00:00,2018-08-28T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East Meadow Clay Area,,,64,22,-73.9561878,40.7898674
418,381993,SSS CPE97C Summer18 August,2018-08-29T09:00:00+00:00,2018-08-29T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East Meadow Clay Area,,,64,22,-73.9561878,40.7898674
419,381993,SSS CPE97C Summer18 August,2018-08-30T09:00:00+00:00,2018-08-30T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East Meadow Clay Area,,,64,22,-73.9561878,40.7898674
420,381993,SSS CPE97C Summer18 August,2018-08-31T09:00:00+00:00,2018-08-31T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East Meadow Clay Area,,,64,22,-73.9561878,40.7898674
421,382000,Picnic,2018-08-18T12:00:00+00:00,2018-08-18T17:00:00+00:00,Parks Department,Special Event,Queens,Cunningham Park: Picnic Orange,,,8,107,-73.7742339,40.7291208
422,382010,55th Annual SUMMERFEST,2018-08-17T19:00:00+00:00,2018-08-17T21:00:00+00:00,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Amphitheater,,,11,25,-73.9437629,40.8044257
423,382010,55th Annual SUMMERFEST,2018-08-24T19:00:00+00:00,2018-08-24T21:00:00+00:00,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Amphitheater,,,11,25,-73.9437629,40.8044257
424,382010,55th Annual SUMMERFEST,2018-08-31T19:00:00+00:00,2018-08-31T21:00:00+00:00,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Amphitheater,,,11,25,-73.9437629,40.8044257
425,382014,55th Annual SUMMERFEST,2018-08-15T19:00:00+00:00,2018-08-15T21:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Grants Tomb (Plaza)-RSP,,,9,26,-73.9630671,40.8134045
426,382014,55th Annual SUMMERFEST,2018-08-22T19:00:00+00:00,2018-08-22T21:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Grants Tomb (Plaza)-RSP,,,9,26,-73.9630671,40.8134045
427,382014,55th Annual SUMMERFEST,2018-08-29T19:00:00+00:00,2018-08-29T21:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Grants Tomb (Plaza)-RSP,,,9,26,-73.9630671,40.8134045
428,382025,PLG Trail Blazers Day Camp,2018-08-13T08:00:00+00:00,2018-08-13T16:30:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Carousel Lawn North,,,55,78,-73.9642235,40.6637145
429,382025,PLG Trail Blazers Day Camp,2018-08-14T08:00:00+00:00,2018-08-14T16:30:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Carousel Lawn North,,,55,78,-73.9642235,40.6637145
430,382025,PLG Trail Blazers Day Camp,2018-08-15T08:00:00+00:00,2018-08-15T16:30:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Carousel Lawn North,,,55,78,-73.9642235,40.6637145
431,382025,PLG Trail Blazers Day Camp,2018-08-16T08:00:00+00:00,2018-08-16T16:30:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Carousel Lawn North,,,55,78,-73.9642235,40.6637145
432,382025,PLG Trail Blazers Day Camp,2018-08-17T08:00:00+00:00,2018-08-17T16:30:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Carousel Lawn North,,,55,78,-73.9642235,40.6637145
433,382025,PLG Trail Blazers Day Camp,2018-08-20T08:00:00+00:00,2018-08-20T16:30:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Carousel Lawn North,,,55,78,-73.9642235,40.6637145
434,382025,PLG Trail Blazers Day Camp,2018-08-21T08:00:00+00:00,2018-08-21T16:30:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Carousel Lawn North,,,55,78,-73.9642235,40.6637145
435,382025,PLG Trail Blazers Day Camp,2018-08-22T08:00:00+00:00,2018-08-22T16:30:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Carousel Lawn North,,,55,78,-73.9642235,40.6637145
436,382025,PLG Trail Blazers Day Camp,2018-08-23T08:00:00+00:00,2018-08-23T16:30:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Carousel Lawn North,,,55,78,-73.9642235,40.6637145
437,382025,PLG Trail Blazers Day Camp,2018-08-24T08:00:00+00:00,2018-08-24T16:30:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Carousel Lawn North,,,55,78,-73.9642235,40.6637145
438,382025,PLG Trail Blazers Day Camp,2018-08-27T08:00:00+00:00,2018-08-27T16:30:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Carousel Lawn North,,,55,78,-73.9642235,40.6637145
439,382025,PLG Trail Blazers Day Camp,2018-08-28T08:00:00+00:00,2018-08-28T16:30:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Carousel Lawn North,,,55,78,-73.9642235,40.6637145
440,382025,PLG Trail Blazers Day Camp,2018-08-29T08:00:00+00:00,2018-08-29T16:30:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Carousel Lawn North,,,55,78,-73.9642235,40.6637145
441,382025,PLG Trail Blazers Day Camp,2018-08-30T08:00:00+00:00,2018-08-30T16:30:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Carousel Lawn North,,,55,78,-73.9642235,40.6637145
442,382025,PLG Trail Blazers Day Camp,2018-08-31T08:00:00+00:00,2018-08-31T16:30:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Carousel Lawn North,,,55,78,-73.9642235,40.6637145
443,382057,Sunday Holy Hour,2018-08-19T10:30:00+00:00,2018-08-19T12:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Vatican Pavillion,,,81,110,-73.8426042,40.7428432
444,382060,Sunday Holy Hour,2018-09-02T10:30:00+00:00,2018-09-02T12:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Vatican Pavillion,,,81,110,-73.8426042,40.7428432
445,382087,Street Theater,2018-08-11T14:00:00+00:00,2018-08-11T15:00:00+00:00,Parks Department,Special Event,Staten Island,Cpl. Thompson Park: Playground Lawn,,,1,120,-74.11885509999999,40.637932
446,382089,Bill Popp and The Tapes,2018-08-21T17:00:00+00:00,2018-08-21T19:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Bandshell Plaza,,,64,22,-73.9710283,40.7726834
447,382095,BRANDYN'S TRUTH,2018-09-08T12:00:00+00:00,2018-09-08T19:00:00+00:00,Parks Department,Special Event,Bronx,Ambrosini Field: Playground (X253-01),,,10,45,-73.7841555,40.8445363
448,382098,Street Theater,2018-08-12T14:00:00+00:00,2018-08-12T15:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Bandshell Plaza,,,64,22,-73.9710283,40.7726834
449,382102,SummerStage Festival - August,2018-08-11T17:00:00+00:00,2018-08-11T22:00:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: Rumsey Playfield ,Central Park: Bandshell Plaza",,,64,22,-73.9710283,40.7726834
450,382102,SummerStage Festival - August,2018-08-12T17:00:00+00:00,2018-08-12T22:00:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: Rumsey Playfield ,Central Park: Bandshell Plaza",,,64,22,-73.9710283,40.7726834
451,382102,SummerStage Festival - August,2018-08-13T17:00:00+00:00,2018-08-13T22:00:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: Rumsey Playfield ,Central Park: Bandshell Plaza",,,64,22,-73.9710283,40.7726834
452,382102,SummerStage Festival - August,2018-08-19T17:00:00+00:00,2018-08-19T22:00:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: Rumsey Playfield ,Central Park: Bandshell Plaza",,,64,22,-73.9710283,40.7726834
453,382102,SummerStage Festival - August,2018-08-22T17:00:00+00:00,2018-08-22T22:00:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: Rumsey Playfield ,Central Park: Bandshell Plaza",,,64,22,-73.9710283,40.7726834
454,382102,SummerStage Festival - August,2018-08-26T17:00:00+00:00,2018-08-26T22:00:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: Rumsey Playfield ,Central Park: Bandshell Plaza",,,64,22,-73.9710283,40.7726834
455,382102,SummerStage Festival - August,2018-08-27T17:00:00+00:00,2018-08-27T22:00:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: Rumsey Playfield ,Central Park: Bandshell Plaza",,,64,22,-73.9710283,40.7726834
456,382102,SummerStage Festival - August,2018-08-28T17:00:00+00:00,2018-08-28T22:00:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: Rumsey Playfield ,Central Park: Bandshell Plaza",,,64,22,-73.9710283,40.7726834
457,382403,SummerStage Concerts,2018-08-16T19:00:00+00:00,2018-08-16T21:00:00+00:00,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Amphitheater,,,11,25,-73.9437629,40.8044257
458,382102,SummerStage Festival - August,2018-08-29T17:00:00+00:00,2018-08-29T22:00:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: Rumsey Playfield ,Central Park: Bandshell Plaza",,,64,22,-73.9710283,40.7726834
459,382106,Street Theater,2018-08-17T18:00:00+00:00,2018-08-17T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: W 10 St Performance Area,,,13,60,-73.9787857,40.5726046
460,382113,EITC Outdoor Performance,2018-08-11T17:00:00+00:00,2018-08-11T20:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Summit Rock,,,64,22,-73.9700393,40.7831954
461,382115,EITC Outdoor Performance,2018-08-12T17:00:00+00:00,2018-08-12T20:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Summit Rock,,,64,22,-73.9700393,40.7831954
462,382116,Barbecue,2018-08-18T13:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Herbert Von King Park: Picnic Area Near Baseball Field,,,3,79,-73.8829047,40.8914987
463,382118,Street Theater,2018-08-18T14:00:00+00:00,2018-08-18T16:00:00+00:00,Parks Department,Special Event,Brooklyn,Herbert Von King Park: Lafayette/Tompkins BBQ Area,,,3,79,-73.946732,40.689612
464,382119,EITC Outdoor Performance,2018-08-17T17:00:00+00:00,2018-08-17T20:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Summit Rock,,,64,22,-73.9700393,40.7831954
465,382121,EITC Outdoor Performance,2018-08-18T17:00:00+00:00,2018-08-18T20:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Summit Rock,,,64,22,-73.9700393,40.7831954
466,382122,EITC Outdoor Performance,2018-08-19T17:00:00+00:00,2018-08-19T20:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Summit Rock,,,64,22,-73.9700393,40.7831954
467,382130,music on the broadwalk,2018-08-11T15:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: W 19 St Performance Area,,,13,60,-73.9858868,40.573044
468,382137,"BRIC Celebrate Brooklyn Festival '18 - Setup, Breakdown",2018-08-16T09:00:00+00:00,2018-08-16T22:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell,,,55,78,-73.9766537,40.6633884
469,382137,"BRIC Celebrate Brooklyn Festival '18 - Setup, Breakdown",2018-08-17T09:00:00+00:00,2018-08-17T22:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell,,,55,78,-73.9766537,40.6633884
470,382137,"BRIC Celebrate Brooklyn Festival '18 - Setup, Breakdown",2018-08-18T09:00:00+00:00,2018-08-18T22:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell,,,55,78,-73.9766537,40.6633884
471,382137,"BRIC Celebrate Brooklyn Festival '18 - Setup, Breakdown",2018-08-19T09:00:00+00:00,2018-08-19T22:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell,,,55,78,-73.9766537,40.6633884
472,382137,"BRIC Celebrate Brooklyn Festival '18 - Setup, Breakdown",2018-08-20T09:00:00+00:00,2018-08-20T22:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell,,,55,78,-73.9766537,40.6633884
473,382137,"BRIC Celebrate Brooklyn Festival '18 - Setup, Breakdown",2018-08-21T09:00:00+00:00,2018-08-21T22:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell,,,55,78,-73.9766537,40.6633884
474,382137,"BRIC Celebrate Brooklyn Festival '18 - Setup, Breakdown",2018-08-22T09:00:00+00:00,2018-08-22T22:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell,,,55,78,-73.9766537,40.6633884
475,382137,"BRIC Celebrate Brooklyn Festival '18 - Setup, Breakdown",2018-08-23T09:00:00+00:00,2018-08-23T22:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell,,,55,78,-73.9766537,40.6633884
476,382137,"BRIC Celebrate Brooklyn Festival '18 - Setup, Breakdown",2018-08-24T09:00:00+00:00,2018-08-24T22:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell,,,55,78,-73.9766537,40.6633884
477,382137,"BRIC Celebrate Brooklyn Festival '18 - Setup, Breakdown",2018-08-25T09:00:00+00:00,2018-08-25T22:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell,,,55,78,-73.9766537,40.6633884
478,382137,"BRIC Celebrate Brooklyn Festival '18 - Setup, Breakdown",2018-08-26T09:00:00+00:00,2018-08-26T22:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell,,,55,78,-73.9766537,40.6633884
479,382158,Street Theater,2018-09-08T14:00:00+00:00,2018-09-08T15:00:00+00:00,Parks Department,Special Event,Manhattan,Washington Square Park: Garibaldi Plaza,,,2,6,-73.9968645,40.7305061
480,382248,ConvergenceNYC,2018-09-01T13:15:00+00:00,2018-09-01T14:15:00+00:00,Parks Department,Special Event,Manhattan,Father Duffy Square: Father Duffy Square,,,5,18,-73.9850222,40.7590077
481,382263,A Summer Movie Under the Stars,2018-08-22T19:00:00+00:00,2018-08-22T23:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Long Meadow North,,,55,78,-73.9707876,40.6679298
482,382379,SummerStage Concerts,2018-08-11T19:00:00+00:00,2018-08-11T21:00:00+00:00,Parks Department,Special Event,Manhattan,East River Park: Amphitheater,,,3,7,-73.9777869,40.7111166
483,382379,SummerStage Concerts,2018-08-12T19:00:00+00:00,2018-08-12T21:00:00+00:00,Parks Department,Special Event,Manhattan,East River Park: Amphitheater,,,3,7,-73.9777869,40.7111166
484,382379,SummerStage Concerts,2018-08-13T19:00:00+00:00,2018-08-13T21:00:00+00:00,Parks Department,Special Event,Manhattan,East River Park: Amphitheater,,,3,7,-73.9777869,40.7111166
485,382403,SummerStage Concerts,2018-08-15T19:00:00+00:00,2018-08-15T21:00:00+00:00,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Amphitheater,,,11,25,-73.9437629,40.8044257
486,382403,SummerStage Concerts,2018-08-17T19:00:00+00:00,2018-08-17T21:00:00+00:00,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Amphitheater,,,11,25,-73.9437629,40.8044257
487,382403,SummerStage Concerts,2018-08-18T19:00:00+00:00,2018-08-18T21:00:00+00:00,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Amphitheater,,,11,25,-73.9437629,40.8044257
488,382403,SummerStage Concerts,2018-08-19T19:00:00+00:00,2018-08-19T21:00:00+00:00,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Amphitheater,,,11,25,-73.9437629,40.8044257
489,382418,SummerStage - Charlie Parker Jazz Festival,2018-08-24T19:00:00+00:00,2018-08-24T21:00:00+00:00,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Amphitheater,,,11,25,-73.9437629,40.8044257
490,382418,SummerStage - Charlie Parker Jazz Festival,2018-08-25T19:00:00+00:00,2018-08-25T21:00:00+00:00,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Amphitheater,,,11,25,-73.9437629,40.8044257
491,382421,SummerStage - Charlie Parker Jazz Festival,2018-08-25T15:00:00+00:00,2018-08-25T19:00:00+00:00,Parks Department,Special Event,Manhattan,Tompkins Square Park: Old Bandshell,,,3,9,,
