,event_id,event_name,start_datetime,end_datetime,event_agency,event_type,event_borough,event_location,event_street_side,street_closure_type,community_board,police_precinct
3856,431708,Federation Of Organizations Staff Appreciation,2018-08-17T12:00:00+00:00,2018-08-17T17:00:00+00:00,Parks Department,Special Event,Queens,Alley Pond Park: Alley Springfield BBQ Area Purple,,,11,111
3857,431732,Movie on the Hill,2018-08-16T20:00:00+00:00,2018-08-16T22:00:00+00:00,Street Activity Permit Office,Plaza Event,Manhattan,East 91st Street Plaza: East 91st Street Plaza,Full,Pedestrian Plaza,8,19
3858,431737,Permitted Film Event,2018-07-19T06:00:00+00:00,2018-08-18T23:59:00+00:00,"Mayor's Office of Film, Theatre & Broadcasting",Theater Load in and Load Outs,Manhattan,Walter Kerr Theatre: 219 West 48th Street,,,5,18
3859,431744,Party,2018-08-11T10:00:00+00:00,2018-08-11T20:00:00+00:00,Parks Department,Special Event,Manhattan,Jacob H. Schiff Playground: Jacob H. Schiff Playground,,,9,30
3860,431746,Picnic,2018-08-19T11:00:00+00:00,2018-08-19T15:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Great Lawn South West Lawn,,,64,22
3861,431754,Barbecue,2018-08-12T12:00:00+00:00,2018-08-12T20:00:00+00:00,Parks Department,Special Event,Queens,Highland Park: BBQ Area Green,,,5,104
3862,431760,Barbecue,2018-08-16T11:00:00+00:00,2018-08-16T16:00:00+00:00,Parks Department,Special Event,Queens,Forest Park: BBQ Area Teal,,,82,102
3863,431761,Party,2018-09-06T13:00:00+00:00,2018-09-06T15:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Ross Pinetum East,,,64,22
3864,431788,Miscellaneous,2018-08-12T13:00:00+00:00,2018-08-12T20:00:00+00:00,Parks Department,Special Event,Manhattan,J. Hood Wright Park: GW Bridge Sitting Area,,,12,33
3865,431798,Celebration,2018-08-18T12:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Bronx,Mill Pond Park: Picnic Area No BBQ,,,4,44
3866,431799,Barbecue,2018-08-25T07:00:00+00:00,2018-08-25T19:00:00+00:00,Parks Department,Special Event,Bronx,Crotona Park: Barbecue / Picnic Area 2,,,3,42
3867,431805,Party,2018-08-18T14:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Meadow Lake East - BBQ area White,,,81,110
3868,431811,Harlem's First Birthday,2018-08-18T13:00:00+00:00,2018-08-18T17:00:00+00:00,Parks Department,Special Event,Staten Island,Willowbrook Park: BBQ Area 4,,,2,122
3869,431822,Picnic,2018-08-25T07:00:00+00:00,2018-08-25T18:30:00+00:00,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: Bruckner Picnic Area-Jarvis-02,,,28,45
3870,431823,Barbecue,2018-08-17T10:00:00+00:00,2018-08-17T16:00:00+00:00,Parks Department,Special Event,Queens,Highland Park: BBQ Area Green,,,5,104
3871,431825,RockawayGetsNaloxone,2018-08-11T12:15:00+00:00,2018-08-11T16:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 116th Street Island,,,14,100
3872,431836,Party,2018-08-12T10:00:00+00:00,2018-08-12T19:00:00+00:00,Parks Department,Special Event,Queens,"Alley Pond Park: Upper Alley BBQ Area Yellow ,Alley Pond Park: Upper Alley BBQ Area Orange",,,11,111
3873,431838,Eid al Adhaw,2018-08-22T08:00:00+00:00,2018-08-22T10:30:00+00:00,Parks Department,Special Event,Queens,Bayswater Park: Performance Space,,,14,101
3874,431862,Celebration,2018-08-25T14:00:00+00:00,2018-08-25T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Kaiser Park: BBQ Area South,,,13,60
3875,431870,Party,2018-09-01T10:00:00+00:00,2018-09-01T19:00:00+00:00,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: Bruckner Picnic Area-Jarvis-01,,,28,45
3876,431871,Custom Adv. - Archery and Nature Exp. Hike,2018-08-16T11:00:00+00:00,2018-08-16T14:00:00+00:00,Parks Department,Special Event,Staten Island,Willowbrook Park: Archery Field,,,2,122
3877,431872,Custom Adv. - Canoeing and Wilderness Skills,2018-08-30T11:00:00+00:00,2018-08-30T14:00:00+00:00,Parks Department,Special Event,Staten Island,Willowbrook Park: Pond Area,,,2,122
3878,431875,Barbecue,2018-08-12T13:00:00+00:00,2018-08-12T20:00:00+00:00,Parks Department,Special Event,Queens,Brookville Park: Large Event Area,,,13,105
3879,431876,Weekend Adv. - Seining,2018-08-11T13:00:00+00:00,2018-08-11T14:30:00+00:00,Parks Department,Special Event,Staten Island,Lemon Creek Park: Fishing Pier,,,3,123
3880,431879,Permitted Film Event,2018-08-01T06:00:00+00:00,2018-08-31T20:00:00+00:00,"Mayor's Office of Film, Theatre & Broadcasting",Theater Load in and Load Outs,Manhattan,WEST 53 STREET between 8 AVENUE and BROADWAY,,,5,18
3881,431880,Weekend Adv. - Basic Canoeing,2018-08-19T11:00:00+00:00,2018-08-19T13:00:00+00:00,Parks Department,Special Event,Staten Island,Willowbrook Park: Pond Area,,,2,122
3882,431884,Celebration,2018-08-11T12:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Marine Park: Lawn Area (Ave U & Stuart St),,,18,63
3883,431902,Picnic,2018-08-18T09:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Claremont Lawn South,,,9,26
3884,431911,IN MEMORY OF MOLLY SUMMER CLASSIC,2018-08-11T12:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Queens,Montbellier Park: Basketball-01,,,12,113
3885,431911,IN MEMORY OF MOLLY SUMMER CLASSIC,2018-08-12T12:00:00+00:00,2018-08-12T19:00:00+00:00,Parks Department,Special Event,Queens,Montbellier Park: Basketball-01,,,12,113
3886,433104,Party,2018-08-25T16:00:00+00:00,2018-08-25T18:00:00+00:00,Parks Department,Special Event,Manhattan,Carl Schurz Park: Flag Pole Lawn,,,8,19
3887,431911,IN MEMORY OF MOLLY SUMMER CLASSIC,2018-08-18T12:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Queens,Montbellier Park: Basketball-01,,,12,113
3888,431911,IN MEMORY OF MOLLY SUMMER CLASSIC,2018-08-19T12:00:00+00:00,2018-08-19T19:00:00+00:00,Parks Department,Special Event,Queens,Montbellier Park: Basketball-01,,,12,113
3889,431911,IN MEMORY OF MOLLY SUMMER CLASSIC,2018-08-25T12:00:00+00:00,2018-08-25T19:00:00+00:00,Parks Department,Special Event,Queens,Montbellier Park: Basketball-01,,,12,113
3890,431911,IN MEMORY OF MOLLY SUMMER CLASSIC,2018-08-26T12:00:00+00:00,2018-08-26T19:00:00+00:00,Parks Department,Special Event,Queens,Montbellier Park: Basketball-01,,,12,113
3891,431917,Celebration,2018-08-11T11:00:00+00:00,2018-08-11T13:00:00+00:00,Parks Department,Special Event,Brooklyn,Fort Greene Park: Central Lawn,,,2,88
3892,416391,Party,2018-08-18T12:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Queens,Juniper Valley Park: Picnic Area 01,,,5,104
3893,416402,Friends of Washington Park Handball Tournament,2018-08-25T09:00:00+00:00,2018-08-25T16:00:00+00:00,Parks Department,Special Event,Brooklyn,"JHS 51 JOP: Handball-01 ,JHS 51 JOP: Handball-02 ,JHS 51 JOP: Handball-03 ,JHS 51 JOP: Handball-04 ,JHS 51 JOP: Handball-05 ,JHS 51 JOP: Handball-06",,,06,78
3894,416410,Party,2018-08-25T14:00:00+00:00,2018-08-25T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Owl's Head Park: Lawn Area 67th St & Colonial Road,,,10,68
3895,416422,Evangelistic Outdoor Gospel Service,2018-08-12T18:00:00+00:00,2018-08-12T19:00:00+00:00,Street Activity Permit Office,Religious Event,Bronx,EAST GUN HILL ROAD between BOUCK AVENUE and BURKE AVENUE,South,Partial Sidewalk Closure,"11, 12","47, 49"
3896,416432,Wellness Fair,2018-08-25T11:00:00+00:00,2018-08-25T17:00:00+00:00,Street Activity Permit Office,Block Party,Queens,107 AVENUE between GUY R BREWER BOULEVARD and 164 STREET,Full,Full Street Closure,12,103
3897,416433,Soccer clinic,2018-08-12T09:00:00+00:00,2018-08-12T13:00:00+00:00,Parks Department,Special Event,Queens,Crocheron Park: Picnic Area,,,11,111
3898,416433,Soccer clinic,2018-08-18T09:00:00+00:00,2018-08-18T13:00:00+00:00,Parks Department,Special Event,Queens,Crocheron Park: Picnic Area,,,11,111
3899,416433,Soccer clinic,2018-08-19T09:00:00+00:00,2018-08-19T13:00:00+00:00,Parks Department,Special Event,Queens,Crocheron Park: Picnic Area,,,11,111
3900,416434,Soccer clinic,2018-08-12T09:00:00+00:00,2018-08-12T13:00:00+00:00,Parks Department,Special Event,Queens,Crocheron Park: Picnic Area,,,11,111
3901,416434,Soccer clinic,2018-08-18T09:00:00+00:00,2018-08-18T13:00:00+00:00,Parks Department,Special Event,Queens,Crocheron Park: Picnic Area,,,11,111
3902,416434,Soccer clinic,2018-08-19T09:00:00+00:00,2018-08-19T13:00:00+00:00,Parks Department,Special Event,Queens,Crocheron Park: Picnic Area,,,11,111
3903,416459,Reds BBQ,2018-08-25T14:00:00+00:00,2018-08-25T22:00:00+00:00,Parks Department,Special Event,Queens,Highland Park: BBQ Area Orange,,,5,104
3904,416487,Hartford Ave Block Party,2018-08-18T12:00:00+00:00,2018-08-18T21:00:00+00:00,Street Activity Permit Office,Block Party,Staten Island,HARTFORD AVENUE between WHITEWOOD AVENUE and MATHEWS AVENUE,Full,Full Street Closure,1,120
3905,416502,Manhattanville Family Day,2018-08-11T12:00:00+00:00,2018-08-11T19:00:00+00:00,Street Activity Permit Office,Block Party,Manhattan,WEST 133 STREET between BROADWAY and OLD BROADWAY,Full,Full Street Closure,9,"26, 30"
3906,416508,Power in the Park,2018-08-19T12:00:00+00:00,2018-08-19T16:00:00+00:00,Parks Department,Special Event,Queens,Detective Keith L Williams Park: Detective Keith L Williams Park,,,12,103
3907,416514,Trinidad Family Reunion,2018-08-18T10:00:00+00:00,2018-08-18T20:00:00+00:00,Parks Department,Special Event,Staten Island,Willowbrook Park: BBQ Area 4,,,2,122
3908,416558,Building Bridges,2018-08-11T13:00:00+00:00,2018-08-11T20:00:00+00:00,Street Activity Permit Office,Block Party,Queens,105 AVENUE between WALTHAM STREET and LIVERPOOL STREET,Full,Full Street Closure,12,103
3909,416562,Picnic,2018-08-13T11:00:00+00:00,2018-08-13T14:00:00+00:00,Parks Department,Special Event,Brooklyn,"Leif Ericson Park: Leif Ericson Park ,Leif Ericson Park: Chris Hoban-Softball-01 ,Leif Ericson Park: Chris Hoban-Softball-02",,,10,68
3910,416582,Jewish Music Under the Stars,2018-08-15T19:00:00+00:00,2018-08-15T21:00:00+00:00,Parks Department,Special Event,Queens,Cunningham Park: Movie Night/Stage/Concert Area,,,8,107
3911,416582,Jewish Music Under the Stars,2018-08-22T19:00:00+00:00,2018-08-22T21:00:00+00:00,Parks Department,Special Event,Queens,Cunningham Park: Movie Night/Stage/Concert Area,,,8,107
3912,416582,Jewish Music Under the Stars,2018-08-29T19:00:00+00:00,2018-08-29T21:00:00+00:00,Parks Department,Special Event,Queens,Cunningham Park: Movie Night/Stage/Concert Area,,,8,107
3913,416709,Soccer clinic,2018-08-11T09:00:00+00:00,2018-08-11T13:00:00+00:00,Parks Department,Special Event,Queens,Juniper Valley Park: Juniper Valley Park,,,5,104
3914,416718,Miscellaneous,2018-08-14T10:00:00+00:00,2018-08-14T15:00:00+00:00,Parks Department,Special Event,Brooklyn,"Gravesend Park: Softball-01 ,Gravesend Park: Softball-02",,,12,66
3915,416721,Party,2018-08-25T09:00:00+00:00,2018-08-25T21:00:00+00:00,Parks Department,Special Event,Queens,Highland Park: BBQ Blue,,,5,104
3916,416726,Soccer clinic,2018-08-12T09:00:00+00:00,2018-08-12T13:00:00+00:00,Parks Department,Special Event,Queens,Juniper Valley Park: Juniper Valley Park,,,5,104
3917,416726,Soccer clinic,2018-08-18T09:00:00+00:00,2018-08-18T13:00:00+00:00,Parks Department,Special Event,Queens,Juniper Valley Park: Juniper Valley Park,,,5,104
3918,416726,Soccer clinic,2018-08-19T09:00:00+00:00,2018-08-19T13:00:00+00:00,Parks Department,Special Event,Queens,Juniper Valley Park: Juniper Valley Park,,,5,104
3919,416750,PS 360Q PTA Family Day,2018-09-08T12:00:00+00:00,2018-09-08T17:00:00+00:00,Parks Department,Special Event,Queens,Alley Pond Park: Alley Springfield BBQ Area Pink,,,11,111
3920,416761,Bwa Kay Iman,2018-08-11T09:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Rustic Shelter at Lakeside,,,55,78
3921,416764,Music Performances,2018-08-13T17:30:00+00:00,2018-08-13T22:30:00+00:00,Street Activity Permit Office,Plaza Partner Event,Manhattan,33rd Street Plaza: 33rd Street Plaza WEST 33 STREET between 7 AVENUE and 8 AVENUE,Full,Pedestrian Plaza,5,14
3922,416764,Music Performances,2018-08-14T17:30:00+00:00,2018-08-14T22:30:00+00:00,Street Activity Permit Office,Plaza Partner Event,Manhattan,33rd Street Plaza: 33rd Street Plaza WEST 33 STREET between 7 AVENUE and 8 AVENUE,Full,Pedestrian Plaza,5,14
3923,416764,Music Performances,2018-08-15T17:30:00+00:00,2018-08-15T22:30:00+00:00,Street Activity Permit Office,Plaza Partner Event,Manhattan,33rd Street Plaza: 33rd Street Plaza WEST 33 STREET between 7 AVENUE and 8 AVENUE,Full,Pedestrian Plaza,5,14
3924,416764,Music Performances,2018-08-16T17:30:00+00:00,2018-08-16T22:30:00+00:00,Street Activity Permit Office,Plaza Partner Event,Manhattan,33rd Street Plaza: 33rd Street Plaza WEST 33 STREET between 7 AVENUE and 8 AVENUE,Full,Pedestrian Plaza,5,14
3925,416764,Music Performances,2018-08-20T17:30:00+00:00,2018-08-20T22:30:00+00:00,Street Activity Permit Office,Plaza Partner Event,Manhattan,33rd Street Plaza: 33rd Street Plaza WEST 33 STREET between 7 AVENUE and 8 AVENUE,Full,Pedestrian Plaza,5,14
3926,416764,Music Performances,2018-08-21T17:30:00+00:00,2018-08-21T22:30:00+00:00,Street Activity Permit Office,Plaza Partner Event,Manhattan,33rd Street Plaza: 33rd Street Plaza WEST 33 STREET between 7 AVENUE and 8 AVENUE,Full,Pedestrian Plaza,5,14
3927,416764,Music Performances,2018-08-22T17:30:00+00:00,2018-08-22T22:30:00+00:00,Street Activity Permit Office,Plaza Partner Event,Manhattan,33rd Street Plaza: 33rd Street Plaza WEST 33 STREET between 7 AVENUE and 8 AVENUE,Full,Pedestrian Plaza,5,14
3928,416764,Music Performances,2018-08-23T17:30:00+00:00,2018-08-23T22:30:00+00:00,Street Activity Permit Office,Plaza Partner Event,Manhattan,33rd Street Plaza: 33rd Street Plaza WEST 33 STREET between 7 AVENUE and 8 AVENUE,Full,Pedestrian Plaza,5,14
3929,416764,Music Performances,2018-08-27T17:30:00+00:00,2018-08-27T22:30:00+00:00,Street Activity Permit Office,Plaza Partner Event,Manhattan,33rd Street Plaza: 33rd Street Plaza WEST 33 STREET between 7 AVENUE and 8 AVENUE,Full,Pedestrian Plaza,5,14
3930,416764,Music Performances,2018-08-28T17:30:00+00:00,2018-08-28T22:30:00+00:00,Street Activity Permit Office,Plaza Partner Event,Manhattan,33rd Street Plaza: 33rd Street Plaza WEST 33 STREET between 7 AVENUE and 8 AVENUE,Full,Pedestrian Plaza,5,14
3931,416764,Music Performances,2018-08-29T17:30:00+00:00,2018-08-29T22:30:00+00:00,Street Activity Permit Office,Plaza Partner Event,Manhattan,33rd Street Plaza: 33rd Street Plaza WEST 33 STREET between 7 AVENUE and 8 AVENUE,Full,Pedestrian Plaza,5,14
3932,416764,Music Performances,2018-08-30T17:30:00+00:00,2018-08-30T22:30:00+00:00,Street Activity Permit Office,Plaza Partner Event,Manhattan,33rd Street Plaza: 33rd Street Plaza WEST 33 STREET between 7 AVENUE and 8 AVENUE,Full,Pedestrian Plaza,5,14
3933,416776,TruTV Scoopski Potato Truck,2018-09-05T11:00:00+00:00,2018-09-05T19:00:00+00:00,Street Activity Permit Office,Street Event,Manhattan,BROADWAY between WEST 52 STREET and WEST 53 STREET,West,Sidewalk and Curb Lane Closure,5,18
3934,416785,Pop-Up Audubon I - September,2018-09-01T10:00:00+00:00,2018-09-01T15:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Nellie's Lawn,,,55,78
3935,416786,Pop-Up Audubon II - September,2018-09-01T10:00:00+00:00,2018-09-01T15:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Parkside Avenue Entrance,,,55,78
3936,416855,Barbecue,2018-08-11T12:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Bronx,Mill Pond Park: Barbecue Permits,,,4,44
3937,416883,Prince of Peace Annual Block Party,2018-08-12T12:30:00+00:00,2018-08-12T19:30:00+00:00,Street Activity Permit Office,Block Party,Queens,115 AVENUE between 225 STREET and 226 STREET,Full,Full Street Closure,13,105
3938,416889,TruTV Scoopski Potato Truck,2018-09-06T11:00:00+00:00,2018-09-06T19:00:00+00:00,Street Activity Permit Office,Street Event,Manhattan,HUDSON STREET between KING STREET and WEST HOUSTON STREET,East,Curb Lane Only,2,1
3939,416903,Annual Friends and Family Picnic,2018-08-23T08:00:00+00:00,2018-08-23T16:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Grand Army Plaza Picnic Area,,,55,78
3940,416950,Rowboating,2018-08-17T16:30:00+00:00,2018-08-17T19:30:00+00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: Lake,,,26,50
3941,416950,Rowboating,2018-08-24T16:30:00+00:00,2018-08-24T19:30:00+00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: Lake,,,26,50
3942,417104,Summer Series,2018-08-11T12:00:00+00:00,2018-08-11T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: West 11th Street Performance Area,,,13,60
3943,417104,Summer Series,2018-08-18T12:00:00+00:00,2018-08-18T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: West 11th Street Performance Area,,,13,60
3944,417104,Summer Series,2018-08-25T12:00:00+00:00,2018-08-25T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: West 11th Street Performance Area,,,13,60
3945,417104,Summer Series,2018-09-01T12:00:00+00:00,2018-09-01T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: West 11th Street Performance Area,,,13,60
3946,417106,Summer Basketball League,2018-08-11T13:00:00+00:00,2018-08-11T16:00:00+00:00,Parks Department,Special Event,Queens,Pomonok Playground (PS 201): Basketball-01,,,08,107
3947,417106,Summer Basketball League,2018-08-17T13:00:00+00:00,2018-08-17T16:00:00+00:00,Parks Department,Special Event,Queens,Pomonok Playground (PS 201): Basketball-01,,,08,107
3948,417106,Summer Basketball League,2018-08-18T13:00:00+00:00,2018-08-18T16:00:00+00:00,Parks Department,Special Event,Queens,Pomonok Playground (PS 201): Basketball-01,,,08,107
3949,417106,Summer Basketball League,2018-08-24T13:00:00+00:00,2018-08-24T16:00:00+00:00,Parks Department,Special Event,Queens,Pomonok Playground (PS 201): Basketball-01,,,08,107
3950,417106,Summer Basketball League,2018-08-25T13:00:00+00:00,2018-08-25T16:00:00+00:00,Parks Department,Special Event,Queens,Pomonok Playground (PS 201): Basketball-01,,,08,107
3951,417115,Shabbat Services - Shabbat BaGan,2018-08-17T18:00:00+00:00,2018-08-17T19:00:00+00:00,Parks Department,Special Event,Manhattan,Stuyvesant Square: Flagpole Plaza West,,,6,13
3952,417119,Shabbat Services - Shabbat BaGan,2018-08-24T18:00:00+00:00,2018-08-24T19:00:00+00:00,Parks Department,Special Event,Manhattan,Stuyvesant Square: Flagpole Plaza West,,,6,13
3953,417124,Presley St Block Party 2018,2018-08-11T12:00:00+00:00,2018-08-11T19:30:00+00:00,Street Activity Permit Office,Block Party,Staten Island,PRESLEY STREET between WIMAN AVENUE and NELSON AVENUE,Full,Full Street Closure,3,122
3954,417129,Barbecue,2018-08-11T12:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Manhattan,Randall's Island Park: Hellgate Waterfront Picnic Area,,,11,25
3955,417131,147th street annual block party,2018-08-11T11:00:00+00:00,2018-08-11T18:00:00+00:00,Street Activity Permit Office,Block Party,Manhattan,WEST 147 STREET between AMSTERDAM AVENUE and CONVENT AVENUE,Full,Full Street Closure,9,30
3956,417137,Church Event,2018-08-12T16:00:00+00:00,2018-08-12T20:00:00+00:00,Parks Department,Special Event,Staten Island,Franklin D Roosevelt Boardwalk and Beach: Boardwalk South Beach,,,95,122
3957,417200,Celic Run,2018-09-01T10:00:00+00:00,2018-09-01T12:00:00+00:00,Parks Department,Special Event,Staten Island,"Clove Lakes Park: Clove Lakes Park (Whole Park) ,Clove Lakes Park: Baseball-01 ,Clove Lakes Park: Baseball-02 ,Clove Lakes Park: Knoll 01 (Comm) - Clove Picnic Victory Blvd Side ,Clove Lakes Park: Knoll 02 (Chf) - Picnic Playground Side ,Clove Lakes Park: Trails Clove Lakes",,,"01, 1",120
